study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all,date,month,year,year_f,year_c,trajectory,n_per_trajectory
seabrook,31,1996,10,42.968101,-70.749777,1,1996-10-15,9.4,9.4,9.4,NA,12.459299999999999,12.459299999999999,NA,0,249,249,0,2,12.459299999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2532388054636781,0.017970144230769227,0.017970144230769227,0.017970144230769227,-1.3346936532267373,-3.576617615157709,-3.576617615157709,-3.576617615157709,1996-10-15,10,1996,1996,-14.55294358135734,seabrook 31,131
seabrook,31,1997,4,42.968101,-70.749777,1,1997-04-15,9.4,9.4,9.4,NA,12.3165,12.3165,NA,0,249,249,0,2,12.3165,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2503363549712577,0.01776418269230769,0.01776418269230769,0.01776418269230769,-1.3457808110741123,-3.5840084813395996,-3.5840084813395996,-3.5840084813395996,1997-04-15,4,1997,1997,-13.55294358135734,seabrook 31,131
seabrook,31,1997,7,42.968101,-70.749777,1,1997-07-15,9.4,9.4,9.4,NA,11.780999999999999,11.780999999999999,NA,0,249,249,0,2,11.780999999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2394521656246813,0.016991826923076922,0.016991826923076922,0.016991826923076922,-1.3884881031145342,-3.612221165355391,-3.612221165355391,-3.612221165355391,1997-07-15,7,1997,1997,-13.55294358135734,seabrook 31,131
seabrook,31,1997,10,42.968101,-70.749777,1,1997-10-15,9.4,9.4,9.4,NA,12.8163,12.8163,NA,0,249,249,0,2,12.8163,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.26049493169472904,0.018485048076923076,0.018485048076923076,0.018485048076923076,-1.3075019176743568,-3.5583759582533063,-3.5583759582533063,-3.5583759582533063,1997-10-15,10,1997,1997,-13.55294358135734,seabrook 31,131
seabrook,31,1998,4,42.968101,-70.749777,1,1998-04-15,9.4,9.4,9.4,NA,10.829,10.829,NA,0,249,249,0,2,10.829,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.22010249567521212,0.01561875,0.01561875,0.01561875,-1.469230435953515,-3.664430773711626,-3.664430773711626,-3.664430773711626,1998-04-15,4,1998,1998,-12.55294358135734,seabrook 31,131
seabrook,31,1998,7,42.968101,-70.749777,1,1998-07-15,9.4,9.4,9.4,NA,9.1273,9.1273,NA,0,249,249,0,2,9.1273,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.18551496064053594,0.013164374999999999,0.013164374999999999,0.013164374999999999,-1.632118377469077,-3.7651397408358007,-3.7651397408358007,-3.7651397408358007,1998-07-15,7,1998,1998,-12.55294358135734,seabrook 31,131
seabrook,31,1998,10,42.968101,-70.749777,1,1998-10-15,9.4,9.4,9.4,NA,7.8659,7.8659,NA,0,249,249,0,2,7.8659,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15987664795748924,0.011345048076923075,0.011345048076923075,0.011345048076923075,-1.7726827055572112,-3.846935506400746,-3.846935506400746,-3.846935506400746,1998-10-15,10,1998,1998,-12.55294358135734,seabrook 31,131
seabrook,31,1999,4,42.968101,-70.749777,1,1999-04-15,9.4,9.4,9.4,NA,10.436300000000001,10.436300000000001,NA,0,249,249,0,2,10.436300000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2121207568210561,0.01505235576923077,0.01505235576923077,0.01505235576923077,-1.5045340953524422,-3.686787413189136,-3.686787413189136,-3.686787413189136,1999-04-15,4,1999,1999,-11.55294358135734,seabrook 31,131
seabrook,31,1999,7,42.968101,-70.749777,1,1999-07-15,9.4,9.4,9.4,NA,9.5914,9.5914,NA,0,249,249,0,2,9.5914,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.19494792474090217,0.013833749999999999,0.013833749999999999,0.013833749999999999,-1.584999357767846,-3.7366526355856196,-3.7366526355856196,-3.7366526355856196,1999-07-15,7,1999,1999,-11.55294358135734,seabrook 31,131
seabrook,31,1999,10,42.968101,-70.749777,1,1999-10-15,9.4,9.4,9.4,NA,7.972999999999999,7.972999999999999,NA,0,249,249,0,2,7.972999999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1620534858268045,0.011499519230769228,0.011499519230769228,0.011499519230769228,-1.7599498863986731,-3.8397247054581096,-3.8397247054581096,-3.8397247054581096,1999-10-15,10,1999,1999,-11.55294358135734,seabrook 31,131
seabrook,31,2000,4,42.968101,-70.749777,1,2000-04-15,9.4,9.4,9.4,NA,6.188000000000001,6.188000000000001,NA,0,249,249,0,2,6.188000000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1257728546715498,0.008925,0.008925,0.008925,-1.9967719758006803,-3.9672714796586246,-3.9672714796586246,-3.9672714796586246,2000-04-15,4,2000,2000,-10.55294358135734,seabrook 31,131
seabrook,31,2000,7,42.968101,-70.749777,1,2000-07-15,9.4,9.4,9.4,NA,4.950399999999999,4.950399999999999,NA,0,249,249,0,2,4.950399999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10061828373723981,0.007139999999999999,0.007139999999999999,0.007139999999999999,-2.2016698894768436,-4.066340365812503,-4.066340365812503,-4.066340365812503,2000-07-15,7,2000,2000,-10.55294358135734,seabrook 31,131
seabrook,31,2000,10,42.968101,-70.749777,1,2000-10-15,9.4,9.4,9.4,NA,2.3562,2.3562,NA,0,249,249,0,2,2.3562,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.04789043312493626,0.0033983653846153842,0.0033983653846153842,0.0033983653846153842,-2.8492031390581616,-4.312622565688929,-4.312622565688929,-4.312622565688929,2000-10-15,10,2000,2000,-10.55294358135734,seabrook 31,131
seabrook,31,2001,4,42.968101,-70.749777,1,2001-04-15,9.4,9.4,9.4,NA,0.7854,0.7854,NA,0,249,249,0,2,0.7854,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.015963477708312086,0.0011327884615384616,0.0011327884615384616,0.0011327884615384616,-3.651064432008003,-4.497860609445599,-4.497860609445599,-4.497860609445599,2001-04-15,4,2001,2001,-9.55294358135734,seabrook 31,131
seabrook,31,2001,7,42.968101,-70.749777,1,2001-07-15,9.4,9.4,9.4,NA,4.867100000000001,4.867100000000001,NA,0,249,249,0,2,4.867100000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.09892518761666129,0.0070198557692307696,0.0070198557692307696,0.0070198557692307696,-2.217093984541177,-4.073374630066072,-4.073374630066072,-4.073374630066072,2001-07-15,7,2001,2001,-9.55294358135734,seabrook 31,131
seabrook,31,2001,10,42.968101,-70.749777,1,2001-10-15,9.4,9.4,9.4,NA,5.0218,5.0218,NA,0,249,249,0,2,5.0218,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10206950898345,0.007242980769230769,0.007242980769230769,0.007242980769230769,-2.1886359842658014,-4.060350130244544,-4.060350130244544,-4.060350130244544,2001-10-15,10,2001,2001,-9.55294358135734,seabrook 31,131
seabrook,31,2002,4,42.968101,-70.749777,1,2002-04-15,9.4,9.4,9.4,NA,6.9972,6.9972,NA,0,249,249,0,2,6.9972,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1422200741285986,0.010092115384615385,0.010092115384615385,0.010092115384615385,-1.8824279491597056,-3.907427810297003,-3.907427810297003,-3.907427810297003,2002-04-15,4,2002,2002,-8.55294358135734,seabrook 31,131
seabrook,31,2002,7,42.968101,-70.749777,1,2002-07-15,9.4,9.4,9.4,NA,4.045999999999999,4.045999999999999,NA,0,249,249,0,2,4.045999999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.08223609728524407,0.005835576923076922,0.005835576923076922,0.005835576923076922,-2.3834037143539555,-4.145496166243347,-4.145496166243347,-4.145496166243347,2002-07-15,7,2002,2002,-8.55294358135734,seabrook 31,131
seabrook,31,2002,10,42.968101,-70.749777,1,2002-10-15,9.4,9.4,9.4,NA,3.1416,3.1416,NA,0,249,249,0,2,3.1416,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.06385391083324835,0.004531153846153846,0.004531153846153846,0.004531153846153846,-2.605666314964801,-4.231460393255275,-4.231460393255275,-4.231460393255275,2002-10-15,10,2002,2002,-8.55294358135734,seabrook 31,131
seabrook,31,2003,4,42.968101,-70.749777,1,2003-04-15,9.4,9.4,9.4,NA,2.1658000000000004,2.1658000000000004,NA,0,249,249,0,2,2.1658000000000004,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.04402049913504243,0.0031237500000000002,0.0031237500000000002,0.0031237500000000002,-2.9183916908409833,-4.333331713135123,-4.333331713135123,-4.333331713135123,2003-04-15,4,2003,2003,-7.55294358135734,seabrook 31,131
seabrook,31,2003,7,42.968101,-70.749777,1,2003-07-15,9.4,9.4,9.4,NA,8.092,8.092,NA,0,249,249,0,2,8.092,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.16447219457048817,0.011671153846153847,0.011671153846153847,0.011671153846153847,-1.745989893471767,-3.8317732186052607,-3.8317732186052607,-3.8317732186052607,2003-07-15,7,2003,2003,-7.55294358135734,seabrook 31,131
seabrook,31,2003,10,42.968101,-70.749777,1,2003-10-15,9.4,9.4,9.4,NA,5.759599999999999,5.759599999999999,NA,0,249,249,0,2,5.759599999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11706550319428861,0.008307115384615383,0.008307115384615383,0.008307115384615383,-2.0630525523054413,-4.000465475873773,-4.000465475873773,-4.000465475873773,2003-10-15,10,2003,2003,-7.55294358135734,seabrook 31,131
seabrook,31,2004,4,42.968101,-70.749777,1,2004-04-15,9.4,9.4,9.4,NA,8.615599999999999,8.615599999999999,NA,0,249,249,0,2,8.615599999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1751145130426962,0.01242634615384615,0.01242634615384615,0.01242634615384615,-1.6867806559787655,-3.797518843681936,-3.797518843681936,-3.797518843681936,2004-04-15,4,2004,2004,-6.55294358135734,seabrook 31,131
seabrook,31,2004,7,42.968101,-70.749777,1,2004-07-15,9.4,9.4,9.4,NA,6.7829999999999995,6.7829999999999995,NA,0,249,249,0,2,6.7829999999999995,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.137866398389968,0.009783173076923076,0.009783173076923076,0.009783173076923076,-1.9114461264905949,-3.9229235472041406,-3.9229235472041406,-3.9229235472041406,2004-07-15,7,2004,2004,-6.55294358135734,seabrook 31,131
seabrook,31,2004,10,42.968101,-70.749777,1,2004-10-15,9.4,9.4,9.4,NA,8.0206,8.0206,NA,0,249,249,0,2,8.0206,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.16302096932427798,0.011568173076923077,0.011568173076923077,0.011568173076923077,-1.7543424818627678,-3.8365365195754677,-3.8365365195754677,-3.8365365195754677,2004-10-15,10,2004,2004,-6.55294358135734,seabrook 31,131
seabrook,31,2005,4,42.968101,-70.749777,1,2005-04-15,9.4,9.4,9.4,NA,7.1162,7.1162,NA,0,249,249,0,2,7.1162,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14463878287228224,0.01026375,0.01026375,0.01026375,-1.8666633148303002,-3.898921703508491,-3.898921703508491,-3.898921703508491,2005-04-15,4,2005,2005,-5.55294358135734,seabrook 31,131
seabrook,31,2005,7,42.968101,-70.749777,1,2005-07-15,9.4,9.4,9.4,NA,8.401399999999999,8.401399999999999,NA,0,249,249,0,2,8.401399999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.17076083730406563,0.012117403846153844,0.012117403846153844,0.012117403846153844,-1.7105804623184209,-3.811390476026431,-3.811390476026431,-3.811390476026431,2005-07-15,7,2005,2005,-5.55294358135734,seabrook 31,131
seabrook,31,2005,10,42.968101,-70.749777,1,2005-10-15,9.4,9.4,9.4,NA,9.282,9.282,NA,0,249,249,0,2,9.282,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.18865928200732468,0.0133875,0.0133875,0.0133875,-1.6161640723798298,-3.7555535873819292,-3.7555535873819292,-3.7555535873819292,2005-10-15,10,2005,2005,-5.55294358135734,seabrook 31,131
seabrook,31,2006,4,42.968101,-70.749777,1,2006-04-15,9.4,9.4,9.4,NA,5.9738,5.9738,NA,0,249,249,0,2,5.9738,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1214191789329192,0.008616057692307692,0.008616057692307692,0.008616057692307692,-2.0293632251889155,-3.9837307539158435,-3.9837307539158435,-3.9837307539158435,2006-04-15,4,2006,2006,-4.55294358135734,seabrook 31,131
seabrook,31,2006,7,42.968101,-70.749777,1,2006-07-15,9.4,9.4,9.4,NA,8.3538,8.3538,NA,0,249,249,0,2,8.3538,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1697933538065922,0.012048749999999999,0.012048749999999999,0.012048749999999999,-1.7159471219960465,-3.8144993680385872,-3.8144993680385872,-3.8144993680385872,2006-07-15,7,2006,2006,-4.55294358135734,seabrook 31,131
seabrook,31,2006,10,42.968101,-70.749777,1,2006-10-15,9.4,9.4,9.4,NA,6.842499999999999,6.842499999999999,NA,0,249,249,0,2,6.842499999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13907575276180983,0.009868990384615382,0.009868990384615382,0.009868990384615382,-1.9033006944347532,-3.9185950347503336,-3.9185950347503336,-3.9185950347503336,2006-10-15,10,2006,2006,-4.55294358135734,seabrook 31,131
seabrook,31,2007,4,42.968101,-70.749777,1,2007-04-15,9.4,9.4,9.4,NA,6.069,6.069,NA,0,249,249,0,2,6.069,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12335414592786613,0.008753365384615384,0.008753365384615384,0.008753365384615384,-2.014746938264741,-3.976382055492127,-3.976382055492127,-3.976382055492127,2007-04-15,4,2007,2007,-3.55294358135734,seabrook 31,131
seabrook,31,2007,7,42.968101,-70.749777,1,2007-07-15,9.4,9.4,9.4,NA,6.3784,6.3784,NA,0,249,249,0,2,6.3784,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12964278866144363,0.009199615384615384,0.009199615384615384,0.009199615384615384,-1.968667626582034,-3.9528650322003274,-3.9528650322003274,-3.9528650322003274,2007-07-15,7,2007,2007,-3.55294358135734,seabrook 31,131
seabrook,31,2007,10,42.968101,-70.749777,1,2007-10-15,9.4,9.4,9.4,NA,4.736199999999999,4.736199999999999,NA,0,249,249,0,2,4.736199999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.09626460799860924,0.006831057692307691,0.006831057692307691,0.006831057692307691,-2.2418229935823546,-4.084529427103047,-4.084529427103047,-4.084529427103047,2007-10-15,10,2007,2007,-3.55294358135734,seabrook 31,131
seabrook,31,2008,4,42.968101,-70.749777,1,2008-04-15,9.4,9.4,9.4,NA,5.95,5.95,NA,0,249,249,0,2,5.95,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12093543718418248,0.008581730769230769,0.008581730769230769,0.008581730769230769,-2.0330509231917264,-3.9855763976619327,-3.9855763976619327,-3.9855763976619327,2008-04-15,4,2008,2008,-2.55294358135734,seabrook 31,131
seabrook,31,2008,7,42.968101,-70.749777,1,2008-07-15,9.4,9.4,9.4,NA,7.5446,7.5446,NA,0,249,249,0,2,7.5446,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1533461343495434,0.010881634615384614,0.010881634615384614,0.010881634615384614,-1.8118838060479892,-3.868885232854478,-3.868885232854478,-3.868885232854478,2008-07-15,7,2008,2008,-2.55294358135734,seabrook 31,131
seabrook,31,2008,10,42.968101,-70.749777,1,2008-10-15,9.4,9.4,9.4,NA,4.1174,4.1174,NA,0,249,249,0,2,4.1174,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.08368732253145428,0.005938557692307692,0.005938557692307692,0.005938557692307692,-2.367792397381776,-4.139014093258011,-4.139014093258011,-4.139014093258011,2008-10-15,10,2008,2008,-2.55294358135734,seabrook 31,131
seabrook,31,2009,4,42.968101,-70.749777,1,2009-04-15,9.4,9.4,9.4,NA,5.045599999999999,5.045599999999999,NA,0,249,249,0,2,5.045599999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10255325073218673,0.007277307692307691,0.007277307692307691,0.007277307692307691,-2.1843288294859673,-4.058361332588368,-4.058361332588368,-4.058361332588368,2009-04-15,4,2009,2009,-1.55294358135734,seabrook 31,131
seabrook,31,2009,7,42.968101,-70.749777,1,2009-07-15,9.4,9.4,9.4,NA,11.078899999999999,11.078899999999999,NA,0,249,249,0,2,11.078899999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.22518178403694777,0.015979182692307692,0.015979182692307692,0.015979182692307692,-1.447396514779481,-3.65045972734509,-3.65045972734509,-3.65045972734509,2009-07-15,7,2009,2009,-1.55294358135734,seabrook 31,131
seabrook,31,2009,10,42.968101,-70.749777,1,2009-10-15,9.4,9.4,9.4,NA,3.8794,3.8794,NA,0,249,249,0,2,3.8794,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.07884990504408698,0.0055952884615384614,0.0055952884615384614,0.0055952884615384614,-2.420806793103635,-4.160786432040636,-4.160786432040636,-4.160786432040636,2009-10-15,10,2009,2009,-1.55294358135734,seabrook 31,131
seabrook,31,2010,4,42.968101,-70.749777,1,2010-04-15,9.4,9.4,9.4,NA,6.997199999999999,6.997199999999999,NA,0,249,249,0,2,6.997199999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14222007412859858,0.010092115384615383,0.010092115384615383,0.010092115384615383,-1.8824279491597058,-3.907427810297003,-3.907427810297003,-3.907427810297003,2010-04-15,4,2010,2010,-0.55294358135734,seabrook 31,131
seabrook,31,2010,7,42.968101,-70.749777,1,2010-07-15,9.4,9.4,9.4,NA,7.2947,7.2947,NA,0,249,249,0,2,7.2947,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1482668459878077,0.010521201923076921,0.010521201923076921,0.010521201923076921,-1.8434727718837347,-3.8862966871455513,-3.8862966871455513,-3.8862966871455513,2010-07-15,7,2010,2010,-0.55294358135734,seabrook 31,131
seabrook,31,2010,10,42.968101,-70.749777,1,2010-10-15,9.4,9.4,9.4,NA,6.0452,6.0452,NA,0,249,249,0,2,6.0452,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12287040417912941,0.008719038461538462,0.008719038461538462,0.008719038461538462,-2.018381030469425,-3.9782141734859353,-3.9782141734859353,-3.9782141734859353,2010-10-15,10,2010,2010,-0.55294358135734,seabrook 31,131
