X,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM,StudySite,Date,DaysSince1900,YearsSince1900,Decade,stdByECOREGION,stdByECOREGIONZ,ln_stdByECOREGION,stdByREALM,stdByREALMZ,ln_stdByREALM,stdByPROVINCE,stdByPROVINCEZ,ln_stdByPROVINCE,realLatByRealm,num_years,ProvinceSite,EcoregionSite,julian,meanjul,SiteN,StudyN,ProvinceN,EcoregionN
2394,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1981,2,7897,1981-08-15,1.5,NA,NA,NA,NA,NA,NA,NA,1.5,NA,4,31,-1.47470445,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19810815,29811,81.6180698151951,1980,0.237216657880865,0.85419164147863,-0.927955763404658,0.0483870967741935,0.255054875328492,-2.51769647261099,0.0514285714285714,0.215121361109734,-2.4567357728213,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4244,4472,496,36,5,24
2395,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1981,3,8019,1981-12-15,1.3,NA,NA,NA,NA,NA,NA,NA,1.3,NA,4,122,-0.428422813,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19811215,29933,81.9520876112252,1980,0.205587770163416,0.740299422614812,-1.01133737234371,0.0419354838709677,0.221047558618027,-2.60107808155004,0.0445714285714286,0.186438512961769,-2.54011738176035,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4366,4472,496,36,5,24
2396,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1982,4,8140,1982-04-15,2.2,NA,NA,NA,NA,NA,NA,NA,2.2,NA,4,121,1.5880620105,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19820415,30054,82.2833675564682,1980,0.347917764891935,1.25281440750199,-0.681095685473132,0.0709677419354839,0.374080483815122,-2.27083639467947,0.0754285714285714,0.315511329627609,-2.20987569488978,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4487,4472,496,36,5,24
2397,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1982,5,8262,1982-08-15,2.2,NA,NA,NA,NA,NA,NA,NA,2.2,NA,4,122,0,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19820815,30176,82.6173853524983,1980,0.347917764891935,1.25281440750199,-0.681095685473132,0.0709677419354839,0.374080483815122,-2.27083639467947,0.0754285714285714,0.315511329627609,-2.20987569488978,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4609,4472,496,36,5,24
2398,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1983,6,8566,1983-06-15,2.1,NA,NA,NA,NA,NA,NA,NA,2.1,NA,4,304,-0.055892881,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19830615,30480,83.4496919917865,1980,0.33210332103321,1.19586829807008,-0.712844383787713,0.067741935483871,0.357076825459889,-2.30258509299405,0.072,0.301169905553627,-2.24162439320436,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4913,4472,496,36,5,24
2409,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1992,1,11915,1992-08-15,0.5,NA,38,NA,NA,NA,NA,NA,0.5,NA,4,NA,NA,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19920815,33829,92.6187542778919,1990,0.0790722192936215,0.284730547159543,-1.43878138717065,0.0161290322580645,0.0850182917761641,-3.02852209637698,0.0171428571428571,0.0717071203699112,-2.96756139658729,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,8262,9859.625,807,54,5,24
2410,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1993,2,12280,1993-08-15,3.2,NA,21,NA,NA,NA,NA,NA,3.2,NA,4,365,1.8575694273,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19930815,34194,93.6180698151951,1990,0.506062203479178,1.82227550182108,-0.409161969989491,0.103225806451613,0.544117067367451,-1.99890267919582,0.109714285714286,0.458925570367432,-1.93794197940614,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,8627,9859.625,807,54,5,24
2411,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1994,3,12645,1994-08-15,0.9,NA,40,NA,NA,NA,NA,NA,0.9,NA,4,365,-1.269380169,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19940815,34559,94.6173853524983,1990,0.142329994728519,0.512514984887178,-1.20239260910642,0.0290322580645161,0.153032925197095,-2.79213331831275,0.0308571428571429,0.12907281666584,-2.73117261852306,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,8992,9859.625,807,54,5,24
2412,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1995,4,13010,1995-08-15,5.8,NA,45,NA,NA,NA,NA,NA,5.8,NA,4,365,1.8644946102,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19950815,34924,95.6167008898015,1990,0.917237743806009,3.3028743470507,0.0726761169032477,0.187096774193548,0.986212184603504,-1.51706459230309,0.198857142857143,0.83180259629097,-1.4561038925134,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,9357,9859.625,807,54,5,24
2413,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1997,5,13741,1997-08-15,2.8,NA,26,NA,NA,NA,NA,NA,2.8,NA,4,731,-0.363870195,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19970815,35655,97.6180698151951,1990,0.44280442804428,1.59449106409344,-0.509245428546473,0.0903225806451613,0.476102433946519,-2.09898613775281,0.096,0.401559874071503,-2.03802543796312,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,10088,9859.625,807,54,5,24
2414,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,1998,6,14106,1998-08-15,2.2,NA,60,NA,NA,NA,NA,NA,2.2,NA,4,365,-0.241327236,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",19980815,36020,98.6173853524983,1990,0.347917764891935,1.25281440750199,-0.681095685473132,0.0709677419354839,0.374080483815122,-2.27083639467947,0.0754285714285714,0.315511329627609,-2.20987569488978,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,10453,9859.625,807,54,5,24
2415,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,2000,7,14837,2000-08-15,0.3,NA,8,NA,NA,NA,NA,NA,0.3,NA,4,731,-0.995533677,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",20000815,36751,100.618754277892,2000,0.0474433315761729,0.170838328295726,-1.58188223081132,0.00967741935483871,0.0510109750656985,-3.17162294001766,0.0102857142857143,0.0430242722219467,-3.11066224022797,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,11184,9859.625,807,54,5,24
2416,9,"Scheibling & Gagnon 2009, Kelly",Little Duck Island,44.3666667,-64.183333,6,6,6,43,1,1,2002,8,15567,2002-08-15,0.1,NA,8,NA,NA,NA,NA,NA,0.1,NA,4,730,-0.549682381,8,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,"Scheibling & Gagnon 2009, Kelly-Little Duck Island-9-43",20020815,37481,102.617385352498,2000,0.0158144438587243,0.0569461094319086,-1.74893631547449,0.0032258064516129,0.0170036583552328,-3.33867702468082,0.00342857142857143,0.0143414240739822,-3.27771632489113,3.06364670000001,10,Cold Temperate Northwest Atlantic:Little Duck Island,Scotian Shelf:Little Duck Island,11914,9859.625,807,54,5,24
6264,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Ram Island - Site D,43.679202,-65.878484,6,6,6,81,1,0.25,1980,1,7501,1980-07-15,1.8,NA,NA,NA,NA,NA,NA,NA,1.8,NA,4,NA,NA,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Ram Island - Site D-13-81,19800715,29415,80.5338809034908,1980,0.284659989457037,1.02502996977436,-0.814627078097655,0.0580645161290323,0.306065850394191,-2.40436778730399,0.0617142857142857,0.25814563333168,-2.3434070875143,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Ram Island - Site D,Scotian Shelf:Nova Scotia_ Lobster Bay_ Ram Island - Site D,3848,4213,810,56,5,24
6265,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Ram Island - Site D,43.679202,-65.878484,6,6,6,81,1,0.25,1981,2,7866,1981-07-15,3,NA,NA,NA,NA,NA,NA,NA,3,NA,4,365,0.5111755043,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Ram Island - Site D-13-81,19810715,29780,81.533196440794,1980,0.474433315761729,1.70838328295726,-0.457952134158922,0.0967741935483871,0.510109750656985,-2.04769284336526,0.102857142857143,0.430242722219467,-1.98673214357557,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Ram Island - Site D,Scotian Shelf:Nova Scotia_ Lobster Bay_ Ram Island - Site D,4213,4213,810,56,5,24
6266,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Ram Island - Site D,43.679202,-65.878484,6,6,6,81,1,0.25,1982,3,8231,1982-07-15,4.8,NA,NA,NA,NA,NA,NA,NA,4.8,NA,4,365,0.4703255495,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Ram Island - Site D-13-81,19820715,30145,82.5325119780972,1980,0.759093305218767,2.73341325273161,-0.0863885777264394,0.154838709677419,0.816175601051176,-1.67612928693277,0.164571428571429,0.688388355551148,-1.61516858714309,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Ram Island - Site D,Scotian Shelf:Nova Scotia_ Lobster Bay_ Ram Island - Site D,4578,4213,810,56,5,24
6267,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Snake Reef - Site S,43.679202,-65.878484,6,6,6,82,1,0.25,1980,1,7501,1980-07-15,6.2,NA,NA,NA,NA,NA,NA,NA,6.2,NA,4,NA,NA,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Snake Reef - Site S-13-82,19800715,29415,80.5338809034908,1980,0.980495519240907,3.53065878477834,0.129834530743196,0.2,1.05422681802444,-1.45990617846314,0.212571428571429,0.889168292586899,-1.39894547867345,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,Scotian Shelf:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,3848,4213,811,56,5,24
6268,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Snake Reef - Site S,43.679202,-65.878484,6,6,6,82,1,0.25,1981,2,7866,1981-07-15,2.8,NA,NA,NA,NA,NA,NA,NA,2.8,NA,4,365,-0.795474347,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Snake Reef - Site S-13-82,19810715,29780,81.533196440794,1980,0.44280442804428,1.59449106409344,-0.509245428546473,0.0903225806451613,0.476102433946519,-2.09898613775281,0.096,0.401559874071503,-2.03802543796312,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,Scotian Shelf:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,4213,4213,811,56,5,24
6269,13,Smith_ 1985,Nova Scotia_ Lobster Bay_ Snake Reef - Site S,43.679202,-65.878484,6,6,6,82,1,0.25,1982,3,8231,1982-07-15,3.2,NA,NA,NA,NA,NA,NA,NA,3.2,NA,4,365,0.1336228525,3,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Smith_ 1985-Nova Scotia_ Lobster Bay_ Snake Reef - Site S-13-82,19820715,30145,82.5325119780972,1980,0.506062203479178,1.82227550182108,-0.409161969989491,0.103225806451613,0.544117067367451,-1.99890267919582,0.109714285714286,0.458925570367432,-1.93794197940614,2.376182,2,Cold Temperate Northwest Atlantic:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,Scotian Shelf:Nova Scotia_ Lobster Bay_ Snake Reef - Site S,4578,4213,811,56,5,24
5923,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1985,1,9389,1985-09-15,10,NA,40,NA,NA,NA,NA,NA,10,NA,4,NA,NA,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19850915,31303,85.7029431895962,1980,0.342857142857143,0.926287496655186,-0.975131231897088,0.32258064516129,1.70036583552328,-1.03609193168678,0.342857142857143,1.43414240739822,-0.975131231897088,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5736,5977,100,16,5,30
5924,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1985,2,9419,1985-10-15,9,NA,35,NA,NA,NA,NA,NA,9,NA,4,30,-1.282764278,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19851015,31333,85.7850787132101,1980,0.308571428571429,0.833658746989668,-1.07044141170141,0.290322580645161,1.53032925197095,-1.1314021114911,0.308571428571429,1.2907281666584,-1.07044141170141,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5766,5977,100,16,5,30
5925,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1985,3,9450,1985-11-15,8,NA,34,NA,NA,NA,NA,NA,8,NA,4,31,-1.387750122,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19851115,31364,85.8699520876112,1980,0.274285714285714,0.741029997324149,-1.17580192735924,0.258064516129032,1.36029266841863,-1.23676262714893,0.274285714285714,1.14731392591858,-1.17580192735924,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5797,5977,100,16,5,30
5926,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1985,4,9480,1985-12-15,5.5,NA,30,NA,NA,NA,NA,NA,5.5,NA,4,30,-4.561892747,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19851215,31394,85.9520876112252,1980,0.188571428571429,0.509458123160352,-1.50122432779387,0.17741935483871,0.935201209537806,-1.56218502758355,0.188571428571429,0.788778324069023,-1.50122432779387,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5827,5977,100,16,5,30
5927,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,5,9511,1986-01-15,3,NA,31,NA,NA,NA,NA,NA,3,NA,4,31,-7.14164846,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860115,31425,86.0369609856263,1980,0.102857142857143,0.277886248996556,-1.98673214357557,0.0967741935483871,0.510109750656985,-2.04769284336526,0.102857142857143,0.430242722219467,-1.98673214357557,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5858,5977,100,16,5,30
5928,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,6,9542,1986-02-15,5,NA,39,NA,NA,NA,NA,NA,5,NA,4,31,6.0186793252,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860215,31456,86.1218343600274,1980,0.17142857142857101,0.463143748327593,-1.5812670354674,0.161290322580645,0.850182917761641,-1.64222773525709,0.17142857142857101,0.717071203699112,-1.5812670354674,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5889,5977,100,16,5,30
5929,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,7,9570,1986-03-15,4,NA,22,NA,NA,NA,NA,NA,4,NA,4,28,-2.910827933,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860315,31484,86.1984941820671,1980,0.137142857142857,0.370514998662074,-1.7635885922613601,0.129032258064516,0.680146334209313,-1.82454929205105,0.137142857142857,0.57365696295929,-1.7635885922613601,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5917,5977,100,16,5,30
5930,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,8,9601,1986-04-15,12,NA,100,NA,NA,NA,NA,NA,12,NA,4,31,12.944133498,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860415,31515,86.2833675564682,1980,0.411428571428571,1.11154499598622,-0.808077147233922,0.387096774193548,2.04043900262794,-0.86903784702361,0.411428571428571,1.72097088887787,-0.808077147233922,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5948,5977,100,16,5,30
5931,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,9,9631,1986-05-15,25,NA,175,NA,NA,NA,NA,NA,25,NA,4,30,8.9360747066,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860515,31545,86.3655030800821,1980,0.857142857142857,2.31571874163797,-0.114929966673977,0.806451612903226,4.25091458880821,-0.175890666463664,0.857142857142857,3.58535601849556,-0.114929966673977,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,5978,5977,100,16,5,30
5932,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,10,9662,1986-06-15,11,NA,1000,NA,NA,NA,NA,NA,11,NA,4,31,-9.67300473,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860615,31576,86.4503764544832,1980,0.377142857142857,1.0189162463207,-0.888119854907459,0.354838709677419,1.87040241907561,-0.949080554697146,0.377142857142857,1.57755664813805,-0.888119854907459,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6009,5977,100,16,5,30
5933,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,11,9692,1986-07-15,10.5,NA,630,NA,NA,NA,NA,NA,10.5,NA,4,30,-0.56638119,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860715,31606,86.5325119780972,1980,0.36,0.972601871487946,-0.930679469326255,0.338709677419355,1.78538412729945,-0.991640169115942,0.36,1.50584952776814,-0.930679469326255,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6039,5977,100,16,5,30
5934,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,12,9723,1986-08-15,9,NA,280,NA,NA,NA,NA,NA,9,NA,4,31,-1.816243091,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860815,31637,86.6173853524983,1980,0.308571428571429,0.833658746989668,-1.07044141170141,0.290322580645161,1.53032925197095,-1.1314021114911,0.308571428571429,1.2907281666584,-1.07044141170141,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6070,5977,100,16,5,30
5935,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,13,9754,1986-09-15,12,NA,320,NA,NA,NA,NA,NA,12,NA,4,31,3.3895444182,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19860915,31668,86.7022587268994,1980,0.411428571428571,1.11154499598622,-0.808077147233922,0.387096774193548,2.04043900262794,-0.86903784702361,0.411428571428571,1.72097088887787,-0.808077147233922,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6101,5977,100,16,5,30
5936,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1986,14,9784,1986-10-15,14,NA,450,NA,NA,NA,NA,NA,14,NA,4,30,1.8767845269,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19861015,31698,86.7843942505133,1980,0.48,1.29680249531726,-0.664976303593249,0.451612903225806,2.3805121697326,-0.725937003382936,0.48,2.00779937035751,-0.664976303593249,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6131,5977,100,16,5,30
5937,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1987,15,9876,1987-01-15,14.5,NA,200,NA,NA,NA,NA,NA,14.5,NA,4,92,0.1393163539,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19870115,31790,87.0362765229295,1980,0.497142857142857,1.34311687015002,-0.632186480770258,0.467741935483871,2.46553046150876,-0.693147180559945,0.497142857142857,2.07950649072743,-0.632186480770258,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6223,5977,100,16,5,30
5938,13,Egan_Yarish_1990,Long_Island_Sound,41.30302,-72.086122,4,4,4,25,1,0.25,1987,16,9996,1987-05-15,48,NA,200,NA,NA,NA,NA,NA,48,NA,4,120,3.6435281253,16,Virginian,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Egan_Yarish_1990-Long_Island_Sound-13-25,19870515,31910,87.3648186173854,1980,1.64571428571429,4.44617998394489,0.518793793415168,1.54838709677419,8.16175601051176,0.45783309362548,1.64571428571429,6.88388355551148,0.518793793415168,0,2,Cold Temperate Northwest Atlantic:Long_Island_Sound,Virginian:Long_Island_Sound,6343,5977,100,16,5,30
